Date,Open,High,Low,Close,Volume,Ticker
2020-01-02 00:00:00-05:00,151.8707466822009,153.73589024457866,151.44033118239196,153.63067626953125,22622100,MSFT
2020-01-03 00:00:00-05:00,151.43079368259075,152.98985514697523,151.1820981081067,151.7177276611328,21116200,MSFT
2020-01-06 00:00:00-05:00,150.2447348487396,152.17683952642884,149.69953114177,152.10987854003906,20813700,MSFT
2020-01-07 00:00:00-05:00,152.38726659655018,152.72202774210524,150.47429572546002,150.7229766845703,21634100,MSFT
2020-01-08 00:00:00-05:00,152.01423732746466,153.80287518185904,151.07688560046918,153.12376403808594,27746500,MSFT
2020-01-09 00:00:00-05:00,154.79757606483386,155.1610451459216,154.02282531393195,155.0366973876953,21385000,MSFT
2020-01-10 00:00:00-05:00,155.73494470020282,156.1175329851018,154.1662947856174,154.3193359375,20725900,MSFT
2020-01-13 00:00:00-05:00,154.72108005621874,156.2036354123162,154.24283733456213,156.17494201660156,21626500,MSFT
2020-01-14 00:00:00-05:00,156.28017878720624,156.48104718130796,154.6828496153352,155.07501220703125,23477400,MSFT
2020-01-15 00:00:00-05:00,155.54365516506283,156.8062229317491,155.49584256965358,156.07928466796875,21417900,MSFT
2020-01-16 00:00:00-05:00,157.19838261385726,159.00613945085294,156.89230027784512,158.93917846679688,23865400,MSFT
2020-01-17 00:00:00-05:00,160.13477255096038,160.1825997365276,158.2313614859249,159.82870483398438,34371700,MSFT
2020-01-21 00:00:00-05:00,159.42698214672976,160.87128446568866,159.1878607927097,159.25482177734375,29517200,MSFT
2020-01-22 00:00:00-05:00,160.1156616604403,160.20175644469933,158.47050548630122,158.48963928222656,24138800,MSFT
2020-01-23 00:00:00-05:00,158.9583044050087,159.54176105873665,158.0783396246795,159.46524047851562,19680800,MSFT
2020-01-24 00:00:00-05:00,160.2209038707328,160.2400376700288,157.2940601553859,157.85838317871094,24918100,MSFT
2020-01-27 00:00:00-05:00,154.13761168474804,156.27058457014672,153.22895350134215,155.21844482421875,32078100,MSFT
2020-01-28 00:00:00-05:00,156.65318294390897,158.54702001342997,155.97408646002853,158.2600860595703,24899900,MSFT
2020-01-29 00:00:00-05:00,160.5365195435661,161.40692483357122,158.48008159842541,160.72781372070312,34754500,MSFT
2020-01-30 00:00:00-05:00,166.47627611116425,166.47627611116425,163.35812456648492,165.26153564453125,51597500,MSFT
2020-01-31 00:00:00-05:00,164.71636141485757,164.89808138591687,162.20080007747276,162.822509765625,36142700,MSFT
2020-02-03 00:00:00-05:00,163.0138170046035,166.90672000096603,162.9851236071452,166.7919464111328,30107000,MSFT
2020-02-04 00:00:00-05:00,169.43181277915272,172.77951147380276,168.637928194473,172.28213500976562,36433300,MSFT
2020-02-05 00:00:00-05:00,176.0220056507787,176.18460641616042,170.64656241415017,172.07171630859375,39186300,MSFT
2020-02-06 00:00:00-05:00,173.0951949516249,175.8211846669022,172.2247895792593,175.6394500732422,27751400,MSFT
2020-02-07 00:00:00-05:00,174.89335368960715,177.55238181941203,174.53944418239138,175.88809204101562,33529100,MSFT
2020-02-10 00:00:00-05:00,175.59161409920688,180.62272269707182,175.27597212517577,180.4888153076172,35844300,MSFT
2020-02-11 00:00:00-05:00,182.35395123825236,182.4017784312968,175.5150858823938,176.4141845703125,53159900,MSFT
