Date,Open,High,Low,Close,Volume,Ticker
2020-01-02 00:00:00-05:00,120.35792012663715,121.48582931622198,119.90159597033464,121.47721099853516,10803700,JPM
2020-01-03 00:00:00-05:00,119.14632634771819,120.64540006068928,118.78239006479016,119.87419891357422,10386800,JPM
2020-01-06 00:00:00-05:00,118.33176245425807,119.81351488453106,118.2797734605683,119.77884674072266,10259000,JPM
2020-01-07 00:00:00-05:00,118.95565906788397,119.45824138640957,117.69054945747735,117.74253845214844,10531300,JPM
2020-01-08 00:00:00-05:00,117.58654603797352,119.21560488599076,117.49990212985831,118.6610336303711,9695300,JPM
2020-01-09 00:00:00-05:00,119.6228761061467,119.77884308245255,118.7476839990226,119.09429931640625,9469000,JPM
2020-01-10 00:00:00-05:00,118.89499597859137,118.92965089704674,117.68186228030838,117.90716552734375,10190900,JPM
2020-01-13 00:00:00-05:00,118.01115076927462,118.8863296508789,117.63854095732903,118.8863296508789,12355200,JPM
2020-01-14 00:00:00-05:00,119.5275748654819,121.97115038204672,119.31094522079951,120.27278137207031,24906000,JPM
2020-01-15 00:00:00-05:00,119.44956029009066,120.09944905505955,117.97646851187788,118.47039031982422,16293400,JPM
2020-01-16 00:00:00-05:00,119.10296566812119,119.49289635031269,118.57438885207664,118.9296646118164,10783800,JPM
2020-01-17 00:00:00-05:00,119.18097838526579,119.83086742228933,118.99035643200308,119.75288391113281,14697700,JPM
2020-01-21 00:00:00-05:00,118.87764276032628,119.6401830637351,118.44438362830206,118.57435607910156,8474200,JPM
2020-01-22 00:00:00-05:00,118.9210143787269,119.05964730243828,118.17580787292836,118.43575286865234,7549100,JPM
2020-01-23 00:00:00-05:00,117.59523151680455,118.48774451452931,116.73737344140855,118.3144302368164,9345700,JPM
2020-01-24 00:00:00-05:00,118.16710517029304,118.21909415665486,114.65771637066095,115.37691497802734,15166400,JPM
2020-01-27 00:00:00-05:00,112.88137287830291,115.19497577235622,112.39612461585295,114.40644073486328,12860500,JPM
2020-01-28 00:00:00-05:00,115.10833018274883,116.95401907239625,114.79638295100597,116.48609161376953,13062800,JPM
2020-01-29 00:00:00-05:00,116.81535697530119,117.44791177870778,115.84486048546935,116.31277465820312,9326000,JPM
2020-01-30 00:00:00-05:00,114.97835617344221,117.95918229951133,114.97835617344221,117.75121307373047,9048900,JPM
2020-01-31 00:00:00-05:00,116.53806359376473,116.83267667450222,113.92117434116236,114.69237518310547,12785200,JPM
2020-02-03 00:00:00-05:00,114.95233761021224,116.32143831045613,114.95233761021224,115.56755828857422,10021100,JPM
2020-02-04 00:00:00-05:00,117.45660366128172,118.36645087276693,117.0493388449219,117.2313003540039,9157100,JPM
2020-02-05 00:00:00-05:00,118.34041921221707,119.34557046482225,117.85515782231346,119.22425842285156,10150700,JPM
2020-02-06 00:00:00-05:00,119.78753386400909,119.83084921560842,118.8083636326169,119.24162292480469,8992300,JPM
2020-02-07 00:00:00-05:00,118.479081273282,119.29361085078878,118.10648463192527,118.8603515625,6379800,JPM
2020-02-10 00:00:00-05:00,118.66969869865476,119.44957323434163,118.49639765362062,119.35425567626953,5960700,JPM
2020-02-11 00:00:00-05:00,119.80483410062531,120.2900955308755,119.38890895386145,119.57954406738281,6578600,JPM
2020-02-12 00:00:00-05:00,120.09946041735415,120.69734703119256,119.40624302473303,119.57954406738281,7958000,JPM
2020-02-13 00:00:00-05:00,119.36291142454756,119.87415411507712,118.19310627785767,119.4755630493164,7447500,JPM
2020-02-14 00:00:00-05:00,119.44090897501218,119.74419574417482,118.66104760005574,119.11164093017578,6627600,JPM
2020-02-18 00:00:00-05:00,119.00763986689455,119.32826068199127,117.0233184488044,117.53456115722656,8996400,JPM
2020-02-19 00:00:00-05:00,118.63505955389314,119.91750332410463,118.14113762674356,119.13764190673828,7071200,JPM
2020-02-20 00:00:00-05:00,118.86034962019312,119.89150882499402,118.30577826912675,119.13764190673828,7422800,JPM
2020-02-21 00:00:00-05:00,118.32309792481969,118.6437055228004,116.91066860913632,117.68186950683594,9772800,JPM
2020-02-24 00:00:00-05:00,113.89519436402212,115.42026217224169,113.34062304994018,114.51908874511719,13618400,JPM
2020-02-25 00:00:00-05:00,113.51391953581184,114.57973355142452,108.82605144123832,109.40662384033203,20797200,JPM
2020-02-26 00:00:00-05:00,109.98718438708235,111.73754870369831,109.47593507657356,109.73589324951172,24825600,JPM
2020-02-27 00:00:00-05:00,106.50378118877394,108.85204529189699,105.10868601661802,105.16934204101562,23005500,JPM
