Date,Open,High,Low,Close,Volume,Ticker
2020-01-02 00:00:00-05:00,205.96322121200086,208.9916459262682,205.48505208884757,208.981689453125,12077100,META
2020-01-03 00:00:00-05:00,206.4214951445585,209.5993432329334,206.16247481333184,207.8759307861328,11188400,META
2020-01-06 00:00:00-05:00,205.91341281553116,211.9702775733504,205.73410509081359,211.7909698486328,17058900,META
2020-01-07 00:00:00-05:00,212.01012958151264,213.76342650198774,210.94419412594624,212.24920654296875,14912400,META
2020-01-08 00:00:00-05:00,212.1894477696659,215.41712371504224,211.80093248741233,214.4010009765625,13475000,META
2020-01-09 00:00:00-05:00,216.71218163938585,217.54899671402546,215.45698182851288,217.46929931640625,12642800,META
2020-01-10 00:00:00-05:00,218.36585533847426,219.04327557723664,216.59263014981522,217.23019409179688,12119400,META
2020-01-13 00:00:00-05:00,218.76434461787986,221.1253210028928,218.3758293241344,221.0655517578125,14463400,META
2020-01-14 00:00:00-05:00,220.76667858028864,221.5337526530094,217.79802302710817,218.22637939453125,13288900,META
2020-01-15 00:00:00-05:00,219.7704875169328,220.83640781614022,219.3022748469645,220.3084259033203,10036500,META
2020-01-16 00:00:00-05:00,221.72304516658733,221.78281441202114,219.55133297790888,220.92608642578125,10015300,META
2020-01-17 00:00:00-05:00,221.1850957154445,221.4441008507693,219.69080374860556,221.294677734375,15905900,META
2020-01-21 00:00:00-05:00,221.31459714725702,221.52378950195134,218.28615703493648,220.5973358154297,14275800,META
2020-01-22 00:00:00-05:00,221.46402139771055,221.90234945838608,220.43794216509443,220.47779846191406,12212800,META
2020-01-23 00:00:00-05:00,219.9099594464481,220.64714892772494,218.43559568461785,218.92372131347656,11195000,META
2020-01-24 00:00:00-05:00,219.95977394406935,220.93604041017585,215.2876187694744,217.11065673828125,11905800,META
2020-01-27 00:00:00-05:00,212.28908407644343,215.2378117013849,211.69136121155654,214.05233764648438,13810700,META
2020-01-28 00:00:00-05:00,215.31749717188342,217.90760917531398,212.70747222125695,216.96121215820312,13413800,META
2020-01-29 00:00:00-05:00,220.59734197678281,223.3468336917661,217.61871455167474,222.38052368164062,33181300,META
2020-01-30 00:00:00-05:00,205.7440669935625,210.62541439328655,203.97084184341145,208.73265075683594,48775500,META
2020-01-31 00:00:00-05:00,207.63684067968467,207.89586101350113,200.29489107678893,201.14166259765625,31359900,META
2020-02-03 00:00:00-05:00,202.66584837387143,204.3593762917534,201.7294229414348,203.41299438476562,15495600,META
