Date,Open,High,Low,Close,Volume,Ticker
2020-01-02 00:00:00-05:00,182.44091274897727,184.50664524595987,182.17063109361473,184.48733520507812,8733000,V
2020-01-03 00:00:00-05:00,181.8713611012287,184.33286801074078,181.398360919409,183.0200653076172,4899700,V
2020-01-06 00:00:00-05:00,181.4756090046453,182.6436233945323,180.66476407389862,182.6243133544922,10109500,V
2020-01-07 00:00:00-05:00,183.01040757406562,183.5027178060224,182.05477426119603,182.1416473388672,4392300,V
2020-01-08 00:00:00-05:00,182.91392061386333,185.81945589441096,182.2478641035884,185.25958251953125,5712000,V
2020-01-09 00:00:00-05:00,186.3020415904451,187.19011173103567,185.83870384953724,186.54336547851562,6748000,V
2020-01-10 00:00:00-05:00,186.78476087437733,187.81763458077543,186.40829605403297,187.04539489746094,6586400,V
2020-01-13 00:00:00-05:00,187.69209592298202,188.8118424560302,187.53764507789055,188.55120849609375,11290500,V
2020-01-14 00:00:00-05:00,189.91231811540487,190.11502200330173,188.36783880446978,189.2462615966797,6236500,V
2020-01-15 00:00:00-05:00,190.1633030252649,193.2039793900613,189.5069088462824,192.8661346435547,10831100,V
2020-01-16 00:00:00-05:00,194.02444876437218,194.50709664687062,192.84678675273645,193.97618103027344,9983700,V
2020-01-17 00:00:00-05:00,194.7580819713357,197.64432181464946,193.0398565668667,197.59605407714844,12518900,V
2020-01-21 00:00:00-05:00,197.0458523660234,201.15800750537178,196.72730295865017,200.09617614746094,14861700,V
2020-01-22 00:00:00-05:00,200.3085480034909,202.83763329122945,200.09618172598812,200.6850128173828,8065000,V
2020-01-23 00:00:00-05:00,200.6849881845495,201.16763607795076,198.17522797640976,199.35289001464844,8520800,V
2020-01-24 00:00:00-05:00,200.2216185238519,200.77184410495795,197.12302778883517,197.88560485839844,7812900,V
2020-01-27 00:00:00-05:00,193.05916890629686,196.27360583609618,192.1904085379168,194.69052124023438,7198900,V
2020-01-28 00:00:00-05:00,195.36624486196595,196.7659210302237,194.77741374893031,195.81028747558594,7215700,V
2020-01-29 00:00:00-05:00,197.20995545113672,198.7737300968506,195.48206754057333,197.75051879882812,7041700,V
2020-01-30 00:00:00-05:00,196.92032106994586,201.2641516817829,196.2639270697495,200.98422241210938,8571900,V
2020-01-31 00:00:00-05:00,194.49744503234373,196.90102201153962,191.37952916981956,192.0648956298828,16699600,V
2020-02-03 00:00:00-05:00,193.00121616787015,195.24069443465152,192.91434309369063,193.8410186767578,10885900,V
2020-02-04 00:00:00-05:00,196.43772058755184,197.8084390324959,195.2117906395485,196.49563598632812,10205900,V
2020-02-05 00:00:00-05:00,198.3683004578314,198.4648359361273,193.01090545582178,195.7716522216797,8672400,V
2020-02-06 00:00:00-05:00,196.0032994689054,197.52846847850492,195.45307383684846,195.99363708496094,7001200,V
2020-02-07 00:00:00-05:00,194.97040642483276,196.75620922471708,194.1112939068204,195.70404052734375,5691100,V
2020-02-10 00:00:00-05:00,194.96084485697986,198.97647996947714,194.8546617020593,198.84133911132812,6239500,V
2020-02-11 00:00:00-05:00,200.2988929559373,200.4629914862712,196.57285030985219,196.86244201660156,10231900,V
2020-02-12 00:00:00-05:00,197.8856426448136,200.92631857912116,197.8856426448136,200.240966796875,7355800,V
2020-02-13 00:00:00-05:00,199.73827430465946,201.52666378922856,199.1872664922176,200.49229431152344,9495300,V
2020-02-14 00:00:00-05:00,201.35262335113285,203.75969596320297,201.08195029643122,203.2860107421875,6548800,V
2020-02-18 00:00:00-05:00,203.00568093683765,204.45572151495793,202.3869975468627,204.16571044921875,7651500,V
2020-02-19 00:00:00-05:00,205.44174755073365,207.03678624227823,204.66838964703092,206.20542907714844,5927500,V
2020-02-20 00:00:00-05:00,205.06476914995164,206.57280918136655,201.342991962988,204.40740966796875,8531900,V
2020-02-21 00:00:00-05:00,202.90900879164312,203.21835786668558,200.51161246236725,201.85531616210938,9231500,V
2020-02-24 00:00:00-05:00,191.2990488025076,196.98321346219464,187.5482718773451,192.1690673828125,13316800,V
2020-02-25 00:00:00-05:00,192.16903874687432,193.23240774263672,181.46774690122714,182.12509155273438,18539000,V
2020-02-26 00:00:00-05:00,183.67176936660258,187.06485832206369,180.80068842329987,180.97470092773438,14214700,V
2020-02-27 00:00:00-05:00,176.05428152473814,180.1337308046832,174.00489525634825,174.01455688476562,17536600,V
2020-02-28 00:00:00-05:00,168.00170258064182,176.2572755769415,167.2186829927081,175.7062530517578,22659000,V
2020-03-02 00:00:00-05:00,180.1144150661627,186.03057703164538,177.00165951882065,185.9242401123047,17434500,V
2020-03-03 00:00:00-05:00,186.76527253745596,187.57729193421937,178.3550379267961,179.5440673828125,15226400,V
2020-03-04 00:00:00-05:00,184.0198245575141,188.0122745024607,179.96937534711836,187.8189239501953,10789100,V
2020-03-05 00:00:00-05:00,184.87051064821225,185.5278552915809,179.4570199650244,180.73306274414062,10106900,V
2020-03-06 00:00:00-05:00,177.4269847399149,179.79539649958986,173.98555695519204,178.2196807861328,15183200,V
2020-03-09 00:00:00-04:00,165.50763511774858,173.58919505200302,162.70421453316047,165.4302978515625,20486400,V
2020-03-10 00:00:00-04:00,173.49255394528805,176.52797217558506,166.15535084650006,176.518310546875,16119400,V
2020-03-11 00:00:00-04:00,171.73317105293543,172.7772022691598,164.53130421244552,167.18971252441406,14598200,V
2020-03-12 00:00:00-04:00,153.22097400982537,166.2713408813247,151.76127161811,154.74835205078125,27467700,V
2020-03-13 00:00:00-04:00,163.1005767339615,170.44745540689104,156.80740549808095,169.97377014160156,19948900,V
2020-03-16 00:00:00-04:00,146.10609418672493,159.80414298557545,143.05133836727924,146.94711303710938,23692000,V
2020-03-17 00:00:00-04:00,150.56254738473012,158.24775953386768,144.27903818408328,152.6312713623047,22298000,V
2020-03-18 00:00:00-04:00,143.51540574324483,145.66145297253306,135.1438316956901,143.53472900390625,22787500,V
2020-03-19 00:00:00-04:00,142.0266434851841,152.01259165796742,136.75816551615196,147.1791229248047,19362800,V
2020-03-20 00:00:00-04:00,149.66355629971824,152.98897091682116,140.81829828674447,141.93966674804688,18692100,V
2020-03-23 00:00:00-04:00,136.62283958097382,138.5755652308271,129.46929645056886,131.21902465820312,30344100,V
2020-03-24 00:00:00-04:00,140.01594284940433,150.07923002607413,138.7979138289662,149.38320922851562,24488300,V
2020-03-25 00:00:00-04:00,154.0136801437894,162.57857398814699,148.464851814597,156.39173889160156,20619600,V
2020-03-26 00:00:00-04:00,156.6817430645726,163.8836093928631,156.40139358401584,163.25526428222656,17062900,V
2020-03-27 00:00:00-04:00,155.71505295444837,161.53455427935793,152.88263219766756,156.17906188964844,14950700,V
2020-03-30 00:00:00-04:00,155.67635982241134,160.3454925493246,155.3380258497975,160.0554962158203,15714500,V
2020-03-31 00:00:00-04:00,160.88684985247124,162.58824046331273,155.19302368449465,155.7537078857422,20613100,V
2020-04-01 00:00:00-04:00,151.11359183930733,152.80530610061942,146.3767830572869,148.010498046875,12595200,V
2020-04-02 00:00:00-04:00,147.44978679559384,153.07595113029998,146.25108131433987,152.14791870117188,14051100,V
2020-04-03 00:00:00-04:00,150.378875457257,152.46693747055974,145.58408277920165,146.79244995117188,11994700,V
2020-04-06 00:00:00-04:00,154.69037530848587,165.04365960734043,152.97932282820713,163.796630859375,16479100,V
2020-04-07 00:00:00-04:00,171.83951157836336,172.8448815486568,162.50125921351318,162.9749298095703,15379000,V
2020-04-08 00:00:00-04:00,165.3143042108439,170.1381116642599,162.3368854866501,169.11341857910156,11146500,V
2020-04-09 00:00:00-04:00,170.39914724229794,171.28850390907627,167.09305569278098,167.9050750732422,12231800,V
2020-04-13 00:00:00-04:00,166.52271223317206,166.5807262668306,160.61621098025518,163.36163330078125,14043700,V
2020-04-14 00:00:00-04:00,167.32499134709303,169.58705082640256,165.14026912569668,168.8040313720703,9980500,V
2020-04-15 00:00:00-04:00,163.08124196143817,163.71926341290813,159.45614019250914,160.43251037597656,12118700,V
2020-04-16 00:00:00-04:00,161.5441871134551,162.40454392876902,154.477658425218,157.01039123535156,20308200,V
2020-04-17 00:00:00-04:00,163.99960168139137,165.29498261867573,159.4561436492868,163.8932647705078,15375800,V
2020-04-20 00:00:00-04:00,161.75689163361372,161.8535521730137,157.7644411168803,158.75047302246094,10505200,V
2020-04-21 00:00:00-04:00,156.60440602884236,157.15542861181376,153.8493226151409,155.18336486816406,10562100,V
2020-04-22 00:00:00-04:00,159.17582226363243,162.1145652506002,157.49376955527723,161.04153442382812,14502500,V
2020-04-23 00:00:00-04:00,162.28854151259188,164.73427536998207,160.67416481921484,160.8385009765625,11411300,V
2020-04-24 00:00:00-04:00,162.82991529781592,163.1295880327763,158.54745384982547,161.74722290039062,8391400,V
2020-04-27 00:00:00-04:00,163.0329185716921,166.60969776347463,162.9362580330844,166.03933715820312,9903300,V
2020-04-28 00:00:00-04:00,169.1714121129391,169.18107374056657,164.705291553342,165.5463104248047,8614400,V
2020-04-29 00:00:00-04:00,170.959819856144,176.179960946933,170.23479944072454,175.7352752685547,12862800,V
2020-04-30 00:00:00-04:00,175.72559775730284,175.77393539741087,171.74282402209144,172.76751708984375,11331600,V
2020-05-01 00:00:00-04:00,168.6397203467009,173.65686322791927,168.46572255341223,169.72242736816406,10109600,V
2020-05-04 00:00:00-04:00,167.18969427877056,171.04680795523018,166.0006650027944,170.28311157226562,9386200,V
2020-05-05 00:00:00-04:00,173.12518649095725,175.068250440023,172.32282887898842,172.49684143066406,13513000,V
2020-05-06 00:00:00-04:00,173.73421027581395,174.4978918847459,171.95549723050715,172.8255157470703,8540500,V
2020-05-07 00:00:00-04:00,175.696598434972,178.81901528387493,175.65793717316308,176.63429260253906,9262200,V
2020-05-08 00:00:00-04:00,178.86735473531715,179.56337545954025,177.50431292116548,178.92535400390625,6470100,V
2020-05-11 00:00:00-04:00,177.74603816519152,178.47105873496383,175.387302218106,177.4463653564453,8683100,V
2020-05-12 00:00:00-04:00,177.44629696995636,177.8619829400591,173.39584792108184,173.49252319335938,8219700,V
2020-05-13 00:00:00-04:00,172.84379412137238,175.3517201370669,169.49342612075486,171.4784698486328,13377100,V
2020-05-14 00:00:00-04:00,170.36490290355923,175.31298034893493,168.3120851402086,175.167724609375,9695100,V
2020-05-15 00:00:00-04:00,174.27687297790825,178.3050563706148,173.2020455528177,177.6756591796875,10785900,V
2020-05-18 00:00:00-04:00,182.04275745717686,186.71970879679606,181.5295529931761,185.31565856933594,11802200,V
2020-05-19 00:00:00-04:00,185.08324467041217,188.33677515615156,183.2337643091879,183.35964965820312,7446800,V
2020-05-20 00:00:00-04:00,186.88426138480318,188.81120805185844,186.3129607121274,187.71701049804688,9545600,V
2020-05-21 00:00:00-04:00,187.3684719485463,187.48466472244144,183.99874852809944,184.57972717285156,11338100,V
2020-05-22 00:00:00-04:00,184.94766641501843,185.30593727108536,183.23374934833643,184.81210327148438,5807600,V
2020-05-26 00:00:00-04:00,189.59556828757914,190.05067629139012,186.65189035759872,187.09732055664062,9662200,V
2020-05-27 00:00:00-04:00,188.15279813089705,188.15279813089705,182.54627529814115,186.71002197265625,7650300,V
2020-05-28 00:00:00-04:00,187.40718397524515,192.00666808583074,186.60349764869036,188.1043701171875,8352200,V
2020-05-29 00:00:00-04:00,188.3367729303275,190.50579815361144,187.15543055049056,189.05332946777344,10211900,V
2020-06-01 00:00:00-04:00,188.54013667621416,189.67306054801105,187.3878424170009,188.19154357910156,6011300,V
2020-06-02 00:00:00-04:00,189.73114318698515,191.2610786259376,188.74346035418793,190.13783264160156,8462100,V
2020-06-03 00:00:00-04:00,191.72585054555577,191.8614136872538,189.37285856281017,190.63165283203125,8879400,V
2020-06-04 00:00:00-04:00,189.76986053769946,190.23466112917765,187.00048647505943,187.50401306152344,7829800,V
2020-06-05 00:00:00-04:00,189.98290203369973,193.43978461415952,189.2857158792419,193.28485107421875,8561200,V
2020-06-08 00:00:00-04:00,193.25580661526746,193.62377008591537,190.8834439932935,193.27517700195312,7628100,V
2020-06-09 00:00:00-04:00,192.07445084347313,195.2795625666224,191.95825808199515,192.77163696289062,6892300,V
2020-06-10 00:00:00-04:00,193.5656353574872,195.77338636200915,192.64574156814874,194.12725830078125,8405300,V
2020-06-11 00:00:00-04:00,188.95648201745985,190.13782433293645,182.76896634390116,182.8948516845703,11974600,V
2020-06-12 00:00:00-04:00,188.05597631401997,188.82093668459504,181.89750824960367,186.16775512695312,11706300,V
2020-06-15 00:00:00-04:00,181.07441683629497,186.38076459367213,180.30945654971163,185.68357849121094,6752700,V
2020-06-16 00:00:00-04:00,190.6220072134899,192.09384641135256,185.72234812518357,186.76812744140625,11057200,V
2020-06-17 00:00:00-04:00,187.52338133874122,189.17918725453623,186.94238799356168,187.42654418945312,5968900,V
2020-06-18 00:00:00-04:00,186.49698545525965,188.0946951020004,186.02250703139865,187.76547241210938,5803200,V
2020-06-19 00:00:00-04:00,190.65102177486511,190.85437387351143,185.30593335997008,186.10963439941406,11483300,V
2020-06-22 00:00:00-04:00,185.90630697335797,190.13782752382153,185.22847645863317,188.78219604492188,6674500,V
2020-06-23 00:00:00-04:00,190.0313547225632,193.80776809101494,189.6149873814193,191.6968536376953,9866800,V
2020-06-24 00:00:00-04:00,190.77691396330323,191.22232939496638,184.64749467326683,185.3446807861328,9453100,V
2020-06-25 00:00:00-04:00,185.0445070075581,188.08500737649473,183.88252029818634,187.83323669433594,9936600,V
2020-06-26 00:00:00-04:00,186.98112970736264,187.97849029391224,183.08850973566663,183.27249145507812,11836000,V
2020-06-29 00:00:00-04:00,183.89223795400503,185.3834327639686,181.36494163446613,185.31565856933594,8020400,V
